TransactionID,TransactionAmt,FraudProbability,RiskTier,TrueLabel,HourOfDay,DeviceType
3229364,57.95,0.006177108290395716,Clear,0,14,0
3064793,50.0,0.013657693277262451,Clear,0,17,0
3142026,12.5,0.013232806776733323,Clear,0,1,0
3438958,47.95,0.011319974957155709,Clear,0,15,0
3298548,117.0,0.08021477244157191,Clear,0,19,0
3471919,30.0,0.14577823884098853,Clear,0,0,0
3417468,50.0,0.026128394780339168,Clear,0,21,1
3510080,45.0,0.02457773141278148,Clear,0,23,0
3142979,30.95,0.009134771633627078,Clear,0,15,0
3258262,34.319,0.06819374497462188,Clear,0,1,1
3276902,317.5,0.15540240547798692,Clear,0,17,0
3118234,445.0,0.05618848835621587,Clear,0,1,0
3398012,29.0,0.013892275118366893,Clear,0,2,0
3460221,49.0,0.013337099937500619,Clear,0,15,0
3517915,159.0,0.028724199669080908,Clear,0,19,0
3191934,29.0,0.028127774560305546,Clear,0,10,0
3068539,52.47,0.026342865843278846,Clear,0,4,0
3099047,47.95,0.017374803850404137,Clear,0,4,0
3383492,47.95,0.013021208609712835,Clear,0,15,0
3385027,34.0,0.023602805610910816,Clear,0,0,0
3344760,336.66,0.04166995280840427,Clear,0,16,0
2995610,50.0,0.015535773757625881,Clear,0,22,0
3059186,25.0,0.021171036602418602,Clear,0,17,1
3145189,50.0,0.031571678156361714,Clear,0,2,0
3373017,209.95,0.015245053112362012,Clear,0,22,0
3443340,45.495,0.13951208982324087,Clear,0,23,1
3367149,390.0,0.14155289555909936,Clear,0,0,0
3206036,77.0,0.5009792597637547,Suspicious,0,7,0
3211519,35.95,0.009934800980525696,Clear,0,4,0
3136904,49.0,0.054171813873784266,Clear,0,18,0
3410562,107.95,0.011199086233685616,Clear,0,0,0
3515568,25.95,0.009057006930101232,Clear,0,21,0
3343419,120.5,0.01753685953261167,Clear,0,0,0
3374358,54.0,0.01933069691210658,Clear,0,13,0
3430275,75.0,0.0491034081450076,Clear,0,13,0
3471113,59.0,0.013044187844787574,Clear,0,19,0
3443872,107.95,0.012943929156313202,Clear,0,3,0
3023448,112.0,0.44137588264620203,Suspicious,0,9,0
3239973,107.95,0.04445161802933582,Clear,0,21,0
3267120,141.0,0.02591508194318958,Clear,1,22,0
3168096,35.95,0.009018058734635768,Clear,0,1,0
3021954,226.0,0.05067969316998999,Clear,0,21,0
3071669,900.32,0.04093368874511713,Clear,0,20,0
3359467,49.0,0.02418399072097243,Clear,0,3,0
3088714,54.336,0.02839116493520831,Clear,0,17,0
3316145,49.0,0.02923562866547857,Clear,0,19,0
3011439,82.95,0.008928871557164323,Clear,0,2,0
3456389,39.0,0.09465984935212125,Clear,0,0,0
3074804,100.0,0.011633535309893897,Clear,0,13,1
3529656,150.0,0.039430835558283535,Clear,0,17,1
3499776,100.0,0.22279437759500678,Clear,0,9,0
3110988,108.5,0.054295998411833794,Clear,0,3,0
3107926,219.95,0.019518610188358765,Clear,0,13,0
2988092,226.0,0.18905189039988018,Clear,0,8,0
3428893,50.0,0.03144193716791366,Clear,0,21,0
3334907,300.0,0.28664457377857266,Clear,0,3,0
3229626,34.0,0.0056946533660427075,Clear,0,16,0
3267831,159.95,0.026519071974113892,Clear,0,1,0
3419205,77.95,0.009818913753605892,Clear,0,13,0
3318192,117.0,0.16968686273686406,Clear,0,2,0
3070508,35.95,0.007348798997618863,Clear,0,17,0
3149741,29.0,0.05628005726879942,Clear,0,21,0
3375751,117.0,0.022075153260543847,Clear,0,20,0
3327269,159.95,0.02216897384651754,Clear,0,22,0
3041811,25.0,0.018700895581535926,Clear,0,19,0
3101783,76.95,0.008724033964782113,Clear,0,18,0
3449355,144.97,0.022783266634665265,Clear,0,16,0
3014805,335.0,0.03147783745083951,Clear,0,0,0
3381298,35.95,0.9381260199083982,Critical Risk,1,17,1
3266395,59.0,0.03214158407735479,Clear,0,18,0
3059074,919.42,0.013454761486635543,Clear,0,17,0
3026715,74.449,0.04348523621444008,Clear,0,3,0
3186740,39.0,0.019123286477511926,Clear,0,15,0
2992557,84.36,0.03323661911694378,Clear,0,1,0
3559213,77.0,0.014731326710935052,Clear,0,21,0
3268450,117.0,0.024028988575761467,Clear,0,13,0
3575662,35.95,0.017417216557085287,Clear,0,13,0
3130054,61.95,0.02453861907376715,Clear,0,23,0
3354224,500.0,0.07747626829739038,Clear,0,16,0
3041868,1214.95,0.011740685972275143,Clear,0,20,0
3293287,360.0,0.7427092256904608,Suspicious,1,23,0
3464264,72.95,0.038364253157578396,Clear,0,23,0
3302529,280.0,0.022166934432825976,Clear,0,22,0
3229972,150.0,0.20264186553322372,Clear,0,18,1
2992162,108.5,0.019867422471181978,Clear,0,0,0
3575846,113.0,0.04257667866794905,Clear,0,14,0
3564874,44.0,0.011718097378931147,Clear,0,21,0
3194775,13.992,0.04925965857022387,Clear,0,13,1
3414580,29.0,0.019990572022743645,Clear,0,23,0
3029938,27.95,0.006129707000650084,Clear,0,22,0
3373712,104.95,0.016091885241102718,Clear,0,1,0
3460180,77.957,0.034042586241077824,Clear,0,15,0
3324332,178.95,0.08667840491122342,Clear,0,23,0
3227330,59.0,0.020541393801017098,Clear,0,19,0
3535291,117.95,0.010222910386116349,Clear,0,15,0
3274417,226.0,0.14992489088292466,Clear,0,19,0
3240499,30.95,0.008521206221031207,Clear,0,23,0
3177358,52.95,0.03718689322475778,Clear,0,4,0
3482005,59.0,0.01140449476134419,Clear,0,18,0
3561154,20.0,0.01190287872499329,Clear,0,16,0
3301958,40.0,0.02934680844562473,Clear,0,19,0
3081837,25.0,0.028436659490892326,Clear,0,16,0
3463855,40.0,0.01715497444296062,Clear,0,20,0
3532764,39.0,0.039009282005284904,Clear,0,18,0
3191658,100.0,0.07658016889995341,Clear,0,3,1
3183035,117.0,0.006507185529987849,Clear,0,0,0
3155356,70.368,0.09272245121070341,Clear,0,19,1
3123119,9.095,0.3244468056976179,Clear,0,18,1
3072161,308.95,0.08710582463694956,Clear,0,21,0
3481610,30.74,0.04157902034393282,Clear,0,15,0
3392224,117.0,0.028708740188583194,Clear,0,13,0
3504508,49.0,0.018555371840709316,Clear,0,21,0
3040472,25.0,0.016114084367095372,Clear,0,15,1
3278726,25.95,0.00653944809268544,Clear,0,2,0
3314007,117.0,0.055891341948961434,Clear,0,1,0
3198104,15.158,0.06716224156275824,Clear,0,16,0
3401187,35.95,0.006956675028594685,Clear,0,22,0
3212867,47.95,0.006687476353630705,Clear,0,19,0
3191338,117.0,0.007717909474889665,Clear,0,1,0
3015732,433.0,0.015240565294218963,Clear,0,13,0
3473646,151.0,0.018942216214096787,Clear,0,18,0
3120727,64.713,0.07696224879260756,Clear,0,21,1
3022679,58.95,0.01215637942385655,Clear,0,0,0
3453710,8.853,0.16116574184601046,Clear,0,0,1
3103022,30.0,0.02515835450403019,Clear,0,22,1
3544268,47.95,0.0038319082393834685,Clear,0,16,0
3419157,77.0,0.21719667597563955,Clear,0,13,0
3339920,226.0,0.021725703792293872,Clear,0,19,0
3334297,59.0,0.02353943933206197,Clear,0,23,0
3164170,117.0,0.019226425322178664,Clear,0,17,0
3412140,54.95,0.004929882715019651,Clear,0,14,0
3047187,50.0,0.013801660922812313,Clear,0,21,0
3277129,107.95,0.029220364764895243,Clear,0,18,0
3396187,222.0,0.007834526656632193,Clear,0,17,0
3108387,33.697,0.03922013190367886,Clear,0,16,0
3202493,75.0,0.047028843970921476,Clear,0,23,0
3366929,52.95,0.029089997083373714,Clear,0,23,0
3121528,35.95,0.007287966884366906,Clear,0,0,0
3164923,151.0,0.021559053544038705,Clear,0,21,0
3565396,39.0,0.023502483584400016,Clear,0,1,0
3120299,35.95,0.0060244900682534215,Clear,0,19,0
3234003,77.0,0.030764700506773008,Clear,0,23,0
3172055,34.0,0.013357073211675372,Clear,0,16,0
3503982,200.0,0.06301220729976857,Clear,0,18,0
3263511,100.0,0.07029136524918934,Clear,0,19,0
3330210,117.0,0.026009703997434998,Clear,0,21,0
3045519,107.95,0.01546407971048942,Clear,0,16,0
3360308,370.0,0.10318010261582714,Clear,0,16,0
3053914,54.47,0.0075355487791185635,Clear,0,16,0
3277619,206.0,0.7628846113602437,Critical Risk,1,20,0
3552901,57.95,0.011528993463609336,Clear,0,16,0
3274540,26.95,0.018002075499332505,Clear,0,20,0
3120284,117.0,0.021735780919914304,Clear,0,19,0
3216988,97.0,0.053783171383779346,Clear,0,0,0
3025952,117.0,0.013194667349146812,Clear,0,0,0
3123448,250.0,0.5568374289682209,Suspicious,0,20,1
3389420,141.0,0.022855158631654042,Clear,0,15,0
3450130,117.0,0.015444934478648687,Clear,0,21,0
3482139,87.0,0.047299526897601925,Clear,0,19,0
3548266,50.0,0.01918231419586613,Clear,0,0,1
3116355,315.0,0.10267406433164324,Clear,0,18,0
3306141,107.95,0.009265912174939609,Clear,0,20,0
3399510,134.95,0.007297027535871604,Clear,0,16,0
3123008,107.95,0.011496355568906214,Clear,0,18,0
3374407,25.95,0.008346623572382004,Clear,0,13,0
3517589,92.0,0.018899615099846282,Clear,0,17,0
3247663,107.95,0.01939776417150366,Clear,0,14,0
3344535,100.0,0.03290226269612039,Clear,0,14,0
3382521,27.0,0.0580717543543037,Clear,0,0,0
3180378,171.0,0.012312967845626969,Clear,0,4,0
3233378,1317.84,0.024033314157873267,Clear,0,20,0
3433633,106.49,0.03103818189325196,Clear,0,16,0
3238181,311.95,0.01614119063025549,Clear,0,5,0
3482480,554.0,0.016508292073541493,Clear,0,21,0
3077415,52.47,0.04321734265085138,Clear,0,20,0
3037887,60.0,0.03433555111024442,Clear,0,21,0
2999487,9.063,0.04604390812822221,Clear,0,1,1
3101623,117.0,0.12849342433762936,Clear,0,18,0
3044495,335.0,0.22787786049217212,Clear,0,12,0
3179603,72.99,0.025179079986070958,Clear,0,23,0
3184758,59.0,0.04873539908187448,Clear,0,18,0
3001529,311.95,0.04944925871918396,Clear,0,18,0
3181816,34.0,0.0303310512452556,Clear,0,18,0
3418655,54.5,0.07383964854272271,Clear,0,2,0
3266258,20.95,0.007698362691629636,Clear,0,18,0
3278489,68.5,0.08139913641622025,Clear,0,1,0
3472456,158.49,0.06615394007514795,Clear,0,6,0
3174279,30.95,0.012333378215766673,Clear,0,4,0
3201198,58.95,0.013515175514232092,Clear,0,17,0
3477571,100.0,0.2981069601781266,Clear,0,0,0
3527678,21.95,0.05602509286830778,Clear,0,22,0
3016270,50.0,0.030553810738132528,Clear,0,16,1
3029714,29.0,0.007663747819438013,Clear,0,22,0
3549614,226.0,0.015022080973761056,Clear,0,15,0
3558660,47.0,0.018256474247815926,Clear,0,18,0
3246479,117.0,0.01120169876751078,Clear,0,23,0
3233643,12.93,0.06854194448051974,Clear,0,21,1
3198614,59.0,0.007002381084137141,Clear,0,19,0
3386069,30.95,0.00715884355807483,Clear,0,14,0
3130511,434.39,0.02808827045637407,Clear,0,1,0
3515230,57.95,0.007951016219861287,Clear,0,20,0
3471653,54.5,0.04686119406413237,Clear,0,22,0
3512449,301.95,0.010311827064472158,Clear,0,20,0
3185301,97.0,0.029630212156644714,Clear,0,21,0
3074588,150.0,0.8235873486187374,Critical Risk,1,9,0
3264757,20.301,0.04931069231828385,Clear,0,2,0
3151009,159.95,0.006859931405322671,Clear,0,3,0
3246120,52.95,0.01819465484172481,Clear,0,21,0
2994454,50.0,0.015897305955513055,Clear,0,18,0
3009960,59.0,0.015865044567182237,Clear,0,20,0
3180172,59.0,0.06269885058534795,Clear,0,2,0
3550075,57.95,0.007397310356833497,Clear,0,17,0
3397862,29.0,0.03253789516695044,Clear,0,1,0
3462361,23.47,0.015771437762380002,Clear,0,2,0
3401705,34.5,0.021980828058311818,Clear,0,0,0
3249270,26.95,0.008570723124728463,Clear,0,23,0
3509963,8.3,0.03585048256693963,Clear,0,22,0
3160035,100.0,0.11499104085457247,Clear,0,12,0
3362111,149.95,0.04391537602929713,Clear,0,6,0
3203953,30.936,0.13465303274170845,Clear,0,16,0
3318930,15.709,0.17628562738651224,Clear,0,15,0
3109540,335.0,0.14049314631572113,Clear,0,20,0
3369083,99.95,0.02340696499405465,Clear,0,18,0
3304723,88.576,0.06439939589979728,Clear,0,15,0
3571202,424.95,0.06820648353990384,Clear,0,19,0
3288881,67.95,0.0341825194490823,Clear,0,4,0
3463278,311.95,0.004574607933770943,Clear,0,17,0
3065367,16.95,0.0085054317970057,Clear,0,18,0
3156048,30.95,0.02538904495669288,Clear,0,23,0
3130895,98.95,0.02965158151782037,Clear,0,4,0
3095369,25.0,0.012918302301852851,Clear,0,19,0
3499529,661.95,0.01722179897806379,Clear,0,3,0
3233281,59.0,0.03963087333884516,Clear,0,20,0
3564090,10.452,0.08233285164043408,Clear,0,17,1
3422785,40.0,0.1846550848672073,Clear,0,16,0
3082990,150.0,0.7091669210075993,Suspicious,1,18,0
3065411,150.0,0.01682802388837104,Clear,0,18,0
3433671,344.62,0.09085319933308292,Clear,0,16,0
2997924,20.0,0.00715718796191752,Clear,0,19,0
3473965,1402.62,0.028290497112617746,Clear,0,20,0
3186128,54.5,0.02244313219562942,Clear,0,1,0
3186242,186.0,0.09539570636062714,Clear,0,3,0
3521489,171.0,0.026441334022454334,Clear,0,21,0
3520444,226.0,0.018258995323563575,Clear,0,17,0
3401944,12.326,0.7368050891797331,Suspicious,1,2,1
3333221,100.0,0.018589533768507836,Clear,0,20,0
3550588,39.0,0.03364765390539725,Clear,0,20,0
3519024,200.0,0.12310797855357727,Clear,0,1,1
3462439,107.95,0.0070328332695994596,Clear,0,3,0
3321602,57.95,0.014169400830360048,Clear,0,5,0
3570899,57.95,0.0230292920608666,Clear,0,17,0
3133757,140.0,0.15041522608602087,Clear,0,21,0
3256937,77.0,0.02737451947215741,Clear,0,19,0
3089972,100.0,0.028873166606526376,Clear,0,20,0
3185340,390.0,0.13999952708299862,Clear,0,21,0
3556832,35.95,0.017780639538455288,Clear,0,22,0
3008523,944.95,0.01285539370076938,Clear,0,14,0
3222673,149.95,0.019175890734166534,Clear,0,15,0
3132304,418.04,0.05447493836123604,Clear,0,16,0
3087961,150.0,0.02211169762253635,Clear,0,15,1
3469662,159.95,0.02807852014798476,Clear,0,3,0
3327174,108.95,0.009625414653602109,Clear,0,21,0
3248911,58.95,0.013495570828606985,Clear,0,21,0
3042581,107.95,0.012757547717559678,Clear,0,22,0
3535740,25.95,0.032964283449614835,Clear,0,18,0
3461137,50.0,0.06055795549186497,Clear,0,19,1
3566685,92.0,0.01339390041878828,Clear,0,20,0
3283254,103.97,0.01381159194757319,Clear,0,18,0
3494793,97.0,0.5258806611727592,Suspicious,0,22,0
3198111,424.95,0.017019817827669,Clear,0,17,0
3431237,62.95,0.046211381257445165,Clear,0,18,0
3331289,92.0,0.028655573591442624,Clear,0,3,0
3054133,47.95,0.004147934714619354,Clear,0,16,0
3229101,213.0,0.06903770138142323,Clear,0,6,0
3356125,280.0,0.042645603050623204,Clear,0,3,0
3114275,66.95,0.018083087021263013,Clear,0,3,0
3429279,107.95,0.01587717557990059,Clear,0,23,0
3402010,41.931,0.051799689708464686,Clear,0,3,1
3128012,159.95,0.013940410710699664,Clear,0,15,0
3198583,275.0,0.06590617121200526,Clear,0,19,0
2990639,87.99,0.030141976480517127,Clear,0,19,0
3209916,39.0,0.01865189331699623,Clear,0,20,0
3259855,92.0,0.013388929687799509,Clear,0,17,0
3251143,117.0,0.048162141568206265,Clear,0,20,0
3012091,226.0,0.022012853207007136,Clear,0,14,0
3428448,251.95,0.020895345697726116,Clear,0,18,0
3542653,39.0,0.014193393352760965,Clear,0,22,0
3045505,694.95,0.038410680263446274,Clear,0,16,0
3492056,226.0,0.03511180765427922,Clear,0,23,0
3088767,54.5,0.026101271402316707,Clear,0,17,0
3306924,67.95,0.0225770588165008,Clear,0,23,0
3453364,97.0,0.013161218845199338,Clear,0,22,0
3147338,57.95,0.01477396810478833,Clear,0,23,0
3534182,2007.95,0.027127943365109354,Clear,0,1,0
3565662,59.0,0.025869138823301583,Clear,0,5,0
3464207,57.95,0.01190890285316473,Clear,0,22,0
3294961,48.95,0.011549515324124054,Clear,0,17,0
3079731,49.0,0.025304979530046588,Clear,0,3,0
3486826,77.95,0.009277599766023227,Clear,0,17,0
2987383,40.0,0.008952088988136295,Clear,0,1,0
3282090,911.95,0.05320511131937002,Clear,0,9,0
3187389,59.0,0.013646728820926818,Clear,0,19,0
3148199,29.0,0.1301300953645325,Clear,0,11,0
3481512,250.0,0.07205797453637892,Clear,0,15,0
3565616,48.95,0.013047890191510515,Clear,0,4,0
3001408,50.0,0.009522259911013744,Clear,0,17,0
3240675,82.95,0.015844674462111616,Clear,0,0,0
3457782,250.0,0.04185010089115643,Clear,0,16,0
3036781,420.0,0.01601454281116018,Clear,1,17,0
3220190,311.95,0.02435634310869945,Clear,0,21,0
3182431,107.95,0.016945319722204342,Clear,0,21,0
3532111,150.0,0.23189889308339937,Clear,0,14,1
3248175,42.777,0.276205904494464,Clear,0,17,0
3344347,67.95,0.011960629343440934,Clear,0,13,0
3222565,107.95,0.009400160034678046,Clear,0,15,0
3315620,67.067,0.6365021240231263,Suspicious,1,16,1
3001570,117.0,0.019751481688944937,Clear,0,18,0
3513366,186.0,0.07207452384827978,Clear,0,1,0
3144257,171.0,0.020699719788846212,Clear,0,21,0
3297496,107.95,0.017378188036412834,Clear,0,12,0
3105456,63.95,0.015550647900936984,Clear,0,19,0
3161666,82.0,0.04367416656522773,Clear,0,19,0
3105299,50.0,0.024932011137146947,Clear,0,18,1
3315810,171.0,0.030638063225071753,Clear,0,17,0
3383600,20.95,0.008022829476777273,Clear,0,16,0
3226486,204.97,0.014697174443614597,Clear,0,14,0
3408736,445.0,0.06519630033120973,Clear,0,16,0
3068059,159.95,0.008846402175427107,Clear,0,2,0
3344343,200.0,0.03521896557067541,Clear,0,13,1
3045188,150.0,0.030353304442793046,Clear,0,15,1
3442139,49.0,0.050015018707399064,Clear,0,18,0
3364742,49.0,0.032455457042623245,Clear,0,11,0
3026640,47.95,0.008534216977355324,Clear,0,2,0
3255887,25.95,0.018774831300630318,Clear,0,12,0
3257951,50.0,0.024003903498241278,Clear,0,0,0
3486823,5.0,0.2409977744269651,Clear,0,17,1
3014573,35.95,0.017525084226216688,Clear,0,23,0
3206682,31.95,0.009845159657274675,Clear,0,18,0
3182755,22.97,0.00838682912319713,Clear,0,22,0
3051173,27.284,0.42752484889970793,Suspicious,0,19,1
3566041,47.95,0.021490895686627647,Clear,0,15,0
3235493,107.95,0.00675224516359865,Clear,0,14,0
3326737,317.5,0.1734699777611035,Clear,0,20,0
3345938,106.95,0.014547274898457366,Clear,0,22,0
3503054,68.43,0.008424682970243723,Clear,0,12,0
3273458,57.95,0.007403129541884076,Clear,0,14,0
3037342,59.0,0.018769225301596422,Clear,0,19,0
3573340,200.0,0.16805709728049406,Clear,0,16,1
3561287,49.95,0.01167327848187022,Clear,0,16,0
3137326,100.0,0.022337036611791032,Clear,0,20,0
3259557,108.5,0.02668528816438616,Clear,0,15,0
3325932,129.0,0.1981429613012467,Clear,0,16,0
3532091,167.0,0.0112572986121334,Clear,0,14,0
3563547,16.477,0.0319599620806395,Clear,0,13,1
3138359,55.0,0.020835337286507657,Clear,0,0,0
3400080,77.0,0.024823579806185016,Clear,0,18,0
3292415,581.51,0.027451510388917605,Clear,0,19,0
3215688,59.0,0.11302118603715978,Clear,1,18,0
3183419,20.95,0.010852482809695852,Clear,0,1,0
3308704,49.0,0.012656478648377698,Clear,0,15,0
3211686,400.0,0.20943444158332714,Clear,0,7,0
3258534,213.0,0.02478198525532278,Clear,0,3,0
3486140,100.0,0.02496836169473096,Clear,0,13,0
3554897,119.21,0.8835814209071118,Critical Risk,1,5,1
3522352,35.95,0.008565486690265984,Clear,0,1,0
3236260,151.0,0.02119202735123789,Clear,0,18,0
3468449,209.95,0.009445424780025738,Clear,0,20,0
3541903,331.58,0.03080047948860995,Clear,0,18,0
3155284,82.95,0.008283191855943398,Clear,0,19,0
3394004,100.0,0.11114806438068757,Clear,0,22,1
3057624,150.0,0.04380501146990489,Clear,0,6,0
3577281,311.95,0.007653742242443936,Clear,0,22,0
3572042,82.95,0.040909060095280045,Clear,0,23,0
3301283,49.544,0.02914081813950707,Clear,0,16,1
3321349,209.95,0.00984007779435785,Clear,0,3,0
3418184,49.0,0.0867042003585942,Clear,0,0,0
3532698,34.0,0.027712847975588758,Clear,0,17,0
3529735,527.0,0.03418283179093324,Clear,0,17,0
3349708,53.29,0.12287432823106804,Clear,0,0,0
3124268,59.0,0.013794897838549335,Clear,0,23,0
3043933,150.0,0.038310806549047983,Clear,0,3,1
3327624,8.821,0.027664070190843663,Clear,0,0,0
3354655,97.0,0.012521429603259736,Clear,0,19,0
3248888,210.95,0.021446403763280136,Clear,0,21,0
3384615,107.95,0.017951305584639473,Clear,0,21,0
3374803,197.47,0.04281975446796075,Clear,0,16,0
2999619,200.0,0.0629034990672339,Clear,0,2,1
3444136,77.0,0.07974914517662024,Clear,0,13,0
3097065,250.0,0.07818981966876781,Clear,0,22,1
3218842,64.529,0.05573198978678688,Clear,0,16,0
3067833,30.95,0.006961447078327549,Clear,0,1,0
3382548,44.0,0.07147004864609909,Clear,0,0,0
3463649,87.0,0.01701967394019455,Clear,0,19,0
3146057,226.0,0.04285591513767817,Clear,0,17,0
3453331,100.0,0.03216841631715022,Clear,0,22,0
3036714,209.95,0.029222199017163216,Clear,0,17,0
3156587,39.0,0.05673929458992324,Clear,0,2,0
3444008,39.0,0.3060591328209899,Clear,0,8,0
3030220,499.47,0.04770916376614989,Clear,0,23,0
3237524,47.611,0.19145916855775905,Clear,0,0,0
3537066,107.95,0.021307874985975958,Clear,0,0,0
3399640,87.0,0.009064754252741355,Clear,0,16,0
3244990,107.0,0.00745464621518941,Clear,0,16,0
3474759,117.0,0.03581882124180005,Clear,0,23,0
3118601,39.0,0.014060348114081906,Clear,0,2,0
3368710,117.0,0.016807912822803386,Clear,0,16,0
3456981,146.0,0.5473159697334721,Suspicious,1,9,0
3502853,213.0,0.02711043675397744,Clear,0,3,0
3363851,35.95,0.011639130448741522,Clear,0,23,0
3005412,891.95,0.020215320606945412,Clear,0,17,0
3125792,22.97,0.024683386642865467,Clear,0,19,1
3273325,176.0,0.03335570473570344,Clear,0,12,0
3124133,171.0,0.03372916637977538,Clear,0,23,0
3014677,280.0,0.021664048695596436,Clear,0,0,0
3054194,117.0,0.01793929855480975,Clear,0,17,0
3057263,50.0,0.047132634438798705,Clear,0,3,1
3226503,30.95,0.02037564904112689,Clear,0,15,0
3366071,59.0,0.018259019323061194,Clear,0,19,0
3408386,52.95,0.010113880309294781,Clear,0,14,0
3475826,2501.21,0.011137026774705175,Clear,0,14,0
3497214,400.0,0.1745039383182622,Clear,0,16,0
3313718,50.0,0.010858576154322147,Clear,0,1,0
3285599,159.95,0.013985998501413204,Clear,0,12,0
3054437,107.95,0.017484971069654895,Clear,0,18,0
3465877,12.358,0.02413992582818512,Clear,0,20,1
3441019,49.0,0.03675502123502424,Clear,0,10,0
3145113,200.0,0.020955282113149336,Clear,0,1,0
3186811,20.871,0.02807842832082343,Clear,0,16,0
3492415,100.0,0.03132870746875259,Clear,0,1,0
3172179,56.785,0.08765698898418679,Clear,0,17,1
3341543,35.95,0.012836561222242344,Clear,0,13,0
3016225,300.0,0.013621972719275118,Clear,0,15,0
3126357,107.95,0.016536707458783457,Clear,0,22,0
3199178,18.19,0.026765774753687414,Clear,0,22,1
3547206,470.0,0.02968966887042946,Clear,0,19,0
3514432,129.0,0.010506204647343727,Clear,0,15,0
3179909,554.0,0.05671494740722459,Clear,0,1,0
3453609,226.0,0.042012633233555925,Clear,0,0,0
3104526,200.0,0.010779040801678828,Clear,0,15,0
3533920,59.0,0.016971057265176042,Clear,0,0,0
3479378,209.95,0.016488044595247116,Clear,0,17,0
3194682,159.95,0.04034011873881493,Clear,0,9,0
3381974,29.0,0.014097434719187242,Clear,0,21,0
3290917,117.0,0.04598856649317314,Clear,0,0,0
3156103,80.687,0.07753153077276054,Clear,0,23,0
2993784,29.0,0.018122001204855902,Clear,0,16,0
3457385,48.95,0.009945283786322453,Clear,0,14,0
3155344,34.514,0.11953184707368276,Clear,0,19,1
3013661,250.0,0.028663962451705244,Clear,0,20,0
3352501,39.0,0.02268297630088363,Clear,0,23,0
3375771,24.5,0.03594838623476387,Clear,0,20,0
3330311,4.652,0.9019342168639491,Critical Risk,1,22,1
3114169,30.0,0.018421657164352827,Clear,0,2,0
2993074,14.985,0.013967768253424806,Clear,0,4,1
3464626,59.759,0.06905011277703467,Clear,0,1,0
3567355,49.0,0.02036371319317106,Clear,0,0,0
3259152,117.0,0.029057538254871153,Clear,0,14,0
3214260,85.95,0.014449447904338369,Clear,0,2,0
3148458,59.0,0.026195032113050288,Clear,0,14,0
3269386,51.95,0.010893379169798233,Clear,0,19,0
3012387,20.825,0.01882377547526512,Clear,1,15,0
3181406,26.818,0.11059168358260045,Clear,1,17,1
3532865,25.95,0.007750784840215725,Clear,0,18,0
3454699,25.0,0.021290503772289908,Clear,0,14,1
3301518,1179.68,0.043774827104815256,Clear,0,17,0
3537217,27.359,0.06959351352178382,Clear,0,1,0
2999740,77.0,0.02648910011537219,Clear,0,3,0
3282548,97.95,0.019653284688984567,Clear,0,15,0
3034666,59.0,0.029370493762738068,Clear,0,1,0
3048634,50.0,0.013682689713560271,Clear,0,2,1
3447782,57.95,0.007536624682678771,Clear,0,23,0
3217234,57.95,0.0057217581729701,Clear,0,1,0
3555122,59.0,0.025357214816832913,Clear,0,12,0
3335997,213.0,0.035887234177889506,Clear,0,16,0
3071122,30.0,0.09521005082090016,Clear,0,18,0
3403890,35.95,0.006980689463083529,Clear,0,20,0
3382495,428.95,0.029522700365394384,Clear,0,23,0
3275602,57.95,0.008085727672196997,Clear,0,1,0
3042919,50.0,0.028765230834000264,Clear,0,23,0
3210597,30.95,0.00645007059831452,Clear,0,23,0
3253305,146.0,0.12452266175213368,Clear,1,17,0
3336741,25.95,0.004979384502803407,Clear,0,20,0
3460715,29.0,0.01372153107893852,Clear,0,17,0
3164528,24.778,0.06261533116731927,Clear,0,19,0
3422943,47.95,0.016644679070846977,Clear,0,17,0
3373034,83.5,0.02104669523643099,Clear,0,22,0
3526361,28.281,0.013918916401732994,Clear,0,16,0
3316238,250.0,0.08209201113422332,Clear,0,19,0
3240919,319.95,0.09370689055915488,Clear,0,2,0
3569641,59.0,0.048888648271117226,Clear,0,1,0
2998325,100.0,0.007835620145204449,Clear,0,21,0
3175576,49.0,0.015800911188359912,Clear,0,19,0
3475005,42.95,0.0059723942269610565,Clear,0,0,0
3529490,34.614,0.03658427003723788,Clear,0,16,0
3175552,57.95,0.012637267602954671,Clear,0,18,0
3510615,200.0,0.013282077954439616,Clear,0,2,0
3569590,35.95,0.008099322915897203,Clear,0,1,0
3046314,100.0,0.06198017315956753,Clear,0,18,0
3223392,62.95,0.018460355716055397,Clear,0,18,0
3399565,117.0,0.02622145288532295,Clear,0,16,0
3081306,380.0,0.08534538138473999,Clear,0,15,0
3455452,25.95,0.03199191901427318,Clear,0,18,0
3540792,39.0,0.01389811834534844,Clear,0,13,0
3516931,57.95,0.015223161908733197,Clear,0,13,0
3442366,107.95,0.028640965312261298,Clear,0,19,0
3255962,25.0,0.021498828689123572,Clear,0,13,0
3446018,6.64,0.27003684234149755,Clear,0,1,0
3136279,19.0,0.013297042769012559,Clear,0,16,0
3319445,30.0,0.035087234670094176,Clear,0,18,0
3487294,93.95,0.013743221311471505,Clear,0,19,0
3062105,68.95,0.008722867817311542,Clear,0,0,0
3377689,3074.81,0.012864933341232917,Clear,0,14,0
3008271,335.0,0.02723815258504567,Clear,0,12,0
3519854,15.95,0.008263810289010671,Clear,0,14,0
3340448,125.0,0.2727134111022036,Clear,0,22,1
